source_file,sheet,row,key,value_1,value_2,value_3,value_4
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,76,AC Measure I Range,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,77,Dual Sweep,Disabled,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,78,Pulse Mode,Disabled,N/A,Disabled,Disabled
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,79,Pulse On Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,80,Pulse Off Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,81,Pulse Base Voltage,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,82,Presoak,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,83,Frequency Mode,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,84,Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,85,Start Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,86,Stop Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,87,Frequency Points,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,88,AC Drive Signal,OFF,N/A,OFF,OFF
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,89,Overvoltage Protection,,,,
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,90,Compensation,NA,,,
S输出特性曲线\vds-id#S-10K.xlsx,S2-10K,91,CVU Path,Direct,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,97,Test Name,vds-id#1@1,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,98,Mode,Sweeping,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,99,Speed,Normal,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,100,Sweep Delay,0,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,101,Hold Time,0,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,102,Site Coordinate,"0,0",,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,103,Last Executed,07/11/2026 17:07:06,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,104,Clarius+ Version,V1.12,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,105,Execution Time,00:00:00:20,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,106,Interlock,High Voltage Enabled,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,108,Device Terminal,Drain,Bulk,Source,Gate
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,109,Instrument,SMU3,GNDU,SMU4,SMU1
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,110,Name,DrainV,N/A,SourceV,GateV
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,111,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,112,Master/Subordinate,Master,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,113,Start/Bias,0,0,0,-20
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,114,Stop,150,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,115,Step,1,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,116,Number of Points,151,N/A,0,0
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,117,Compliance,0.01,N/A,0.1,0.1
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,118,Measure Current,Measured,N/A,No,Measured
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,119,Measure Voltage,Programmed,N/A,No,Programmed
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,120,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,121,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,122,AC Measure I Range,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,123,Dual Sweep,Disabled,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,124,Pulse Mode,Disabled,N/A,Disabled,Disabled
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,125,Pulse On Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,126,Pulse Off Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,127,Pulse Base Voltage,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,128,Presoak,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,129,Frequency Mode,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,130,Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,131,Start Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,132,Stop Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,133,Frequency Points,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,134,AC Drive Signal,OFF,N/A,OFF,OFF
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,135,Overvoltage Protection,,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,136,Compensation,NA,,,
S输出特性曲线\vds-id#S-10K.xlsx,S1-10K,137,CVU Path,Direct,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,5,Test Name,vds-id#1@1,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,6,Mode,Sweeping,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,7,Speed,Normal,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,8,Sweep Delay,0,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,9,Hold Time,0,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,10,Site Coordinate,"0,0",,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,11,Last Executed,07/11/2026 17:40:38,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,12,Clarius+ Version,V1.12,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,13,Execution Time,00:00:00:13,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,14,Interlock,High Voltage Enabled,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,16,Device Terminal,Drain,Bulk,Source,Gate
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,17,Instrument,SMU3,GNDU,SMU4,SMU1
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,18,Name,DrainV,N/A,SourceV,GateV
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,19,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,20,Master/Subordinate,Master,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,21,Start/Bias,0,0,0,-20
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,22,Stop,150,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,23,Step,1,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,24,Number of Points,151,N/A,0,0
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,25,Compliance,0.01,N/A,0.1,0.1
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,26,Measure Current,Measured,N/A,No,Measured
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,27,Measure Voltage,Programmed,N/A,No,Programmed
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,28,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,29,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,30,AC Measure I Range,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,31,Dual Sweep,Disabled,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,32,Pulse Mode,Disabled,N/A,Disabled,Disabled
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,33,Pulse On Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,34,Pulse Off Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,35,Pulse Base Voltage,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,36,Presoak,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,37,Frequency Mode,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,38,Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,39,Start Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,40,Stop Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,41,Frequency Points,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,42,AC Drive Signal,OFF,N/A,OFF,OFF
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,43,Overvoltage Protection,,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,44,Compensation,NA,,,
S输出特性曲线\vds-id#S-20K.xlsx,s3-20K-2,45,CVU Path,Direct,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,51,Test Name,vds-id#1@1,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,52,Mode,Sweeping,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,53,Speed,Normal,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,54,Sweep Delay,0,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,55,Hold Time,0,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,56,Site Coordinate,"0,0",,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,57,Last Executed,07/11/2026 17:39:42,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,58,Clarius+ Version,V1.12,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,59,Execution Time,00:00:00:14,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,60,Interlock,High Voltage Enabled,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,62,Device Terminal,Drain,Bulk,Source,Gate
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,63,Instrument,SMU3,GNDU,SMU4,SMU1
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,64,Name,DrainV,N/A,SourceV,GateV
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,65,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,66,Master/Subordinate,Master,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,67,Start/Bias,0,0,0,-20
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,68,Stop,150,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,69,Step,1,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,70,Number of Points,151,N/A,0,0
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,71,Compliance,0.01,N/A,0.1,0.1
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,72,Measure Current,Measured,N/A,No,Measured
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,73,Measure Voltage,Programmed,N/A,No,Programmed
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,74,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,75,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,76,AC Measure I Range,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,77,Dual Sweep,Disabled,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,78,Pulse Mode,Disabled,N/A,Disabled,Disabled
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,79,Pulse On Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,80,Pulse Off Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,81,Pulse Base Voltage,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,82,Presoak,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,83,Frequency Mode,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,84,Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,85,Start Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,86,Stop Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,87,Frequency Points,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,88,AC Drive Signal,OFF,N/A,OFF,OFF
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,89,Overvoltage Protection,,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,90,Compensation,NA,,,
S输出特性曲线\vds-id#S-20K.xlsx,S3-20K,91,CVU Path,Direct,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,97,Test Name,vds-id#1@1,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,98,Mode,Sweeping,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,99,Speed,Normal,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,100,Sweep Delay,0,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,101,Hold Time,0,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,102,Site Coordinate,"0,0",,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,103,Last Executed,07/11/2026 17:38:48,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,104,Clarius+ Version,V1.12,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,105,Execution Time,00:00:00:14,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,106,Interlock,High Voltage Enabled,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,108,Device Terminal,Drain,Bulk,Source,Gate
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,109,Instrument,SMU3,GNDU,SMU4,SMU1
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,110,Name,DrainV,N/A,SourceV,GateV
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,111,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,112,Master/Subordinate,Master,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,113,Start/Bias,0,0,0,-20
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,114,Stop,150,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,115,Step,1,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,116,Number of Points,151,N/A,0,0
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,117,Compliance,0.01,N/A,0.1,0.1
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,118,Measure Current,Measured,N/A,No,Measured
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,119,Measure Voltage,Programmed,N/A,No,Programmed
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,120,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,121,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,122,AC Measure I Range,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,123,Dual Sweep,Disabled,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,124,Pulse Mode,Disabled,N/A,Disabled,Disabled
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,125,Pulse On Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,126,Pulse Off Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,127,Pulse Base Voltage,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,128,Presoak,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,129,Frequency Mode,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,130,Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,131,Start Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,132,Stop Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,133,Frequency Points,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,134,AC Drive Signal,OFF,N/A,OFF,OFF
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,135,Overvoltage Protection,,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,136,Compensation,NA,,,
S输出特性曲线\vds-id#S-20K.xlsx,S2-20K,137,CVU Path,Direct,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,143,Test Name,vds-id#1@1,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,144,Mode,Sweeping,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,145,Speed,Normal,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,146,Sweep Delay,0,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,147,Hold Time,0,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,148,Site Coordinate,"0,0",,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,149,Last Executed,07/11/2026 17:37:48,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,150,Clarius+ Version,V1.12,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,151,Execution Time,00:00:00:17,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,152,Interlock,High Voltage Enabled,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,154,Device Terminal,Drain,Bulk,Source,Gate
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,155,Instrument,SMU3,GNDU,SMU4,SMU1
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,156,Name,DrainV,N/A,SourceV,GateV
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,157,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,158,Master/Subordinate,Master,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,159,Start/Bias,0,0,0,-20
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,160,Stop,150,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,161,Step,1,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,162,Number of Points,151,N/A,0,0
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,163,Compliance,0.01,N/A,0.1,0.1
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,164,Measure Current,Measured,N/A,No,Measured
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,165,Measure Voltage,Programmed,N/A,No,Programmed
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,166,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,167,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,168,AC Measure I Range,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,169,Dual Sweep,Disabled,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,170,Pulse Mode,Disabled,N/A,Disabled,Disabled
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,171,Pulse On Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,172,Pulse Off Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,173,Pulse Base Voltage,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,174,Presoak,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,175,Frequency Mode,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,176,Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,177,Start Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,178,Stop Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,179,Frequency Points,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,180,AC Drive Signal,OFF,N/A,OFF,OFF
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,181,Overvoltage Protection,,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,182,Compensation,NA,,,
S输出特性曲线\vds-id#S-20K.xlsx,S1-20K,183,CVU Path,Direct,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,5,Test Name,vds-id#1@1,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,6,Mode,Sweeping,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,7,Speed,Normal,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,8,Sweep Delay,0,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,9,Hold Time,0,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,10,Site Coordinate,"0,0",,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,11,Last Executed,07/11/2026 18:07:08,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,12,Clarius+ Version,V1.12,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,13,Execution Time,00:00:00:13,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,14,Interlock,High Voltage Enabled,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,16,Device Terminal,Drain,Bulk,Source,Gate
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,17,Instrument,SMU3,GNDU,SMU4,SMU1
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,18,Name,DrainV,N/A,SourceV,GateV
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,19,Operation Mode,Voltage Linear Sweep,Common,Voltage Bias,Voltage Bias
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,20,Master/Subordinate,Master,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,21,Start/Bias,0,0,0,-20
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,22,Stop,150,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,23,Step,1,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,24,Number of Points,151,N/A,0,0
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,25,Compliance,0.01,N/A,0.1,0.1
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,26,Measure Current,Measured,N/A,No,Measured
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,27,Measure Voltage,Programmed,N/A,No,Programmed
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,28,Current Range,Limited Auto=1uA,N/A,Auto,Limited Auto=1uA
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,29,Voltage Range,Best Fixed,N/A,Best Fixed,Best Fixed
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,30,AC Measure I Range,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,31,Dual Sweep,Disabled,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,32,Pulse Mode,Disabled,N/A,Disabled,Disabled
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,33,Pulse On Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,34,Pulse Off Time,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,35,Pulse Base Voltage,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,36,Presoak,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,37,Frequency Mode,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,38,Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,39,Start Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,40,Stop Frequency,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,41,Frequency Points,N/A,N/A,N/A,N/A
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,42,AC Drive Signal,OFF,N/A,OFF,OFF
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,43,Overvoltage Protection,,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,44,Compensation,NA,,,
S输出特性曲线\vds-id#S-30K.xlsx,S2-30K-2,45,CVU Path,Direct,,,
S输出特性曲线\vds-id#S-30K.xlsx,S1-30K-2,51,Test Name,vds-id#1@1,,,
S输出特性曲线\vds-id#S-30K.xlsx,S1-30K-2,52,Mode,Sweeping,,,
S输出特性曲线\vds-id#S-30K.xlsx,S1-30K-2,53,Speed,Normal,,,
S输出特性曲线\vds-id#S-30K.xlsx,S1-30K-2,54,Sweep Delay,0,,,
S输出特性曲线\vds-id#S-30K.xlsx,S1-30K-2,55,Hold Time,0,,,
